EndNodes_1,EndNodes_2
699397554,760026626
699397554,1005952640
699397554,727225324
699397554,695922355
699397554,852479643
699397554,853173648
699397554,603167111
699397554,5813057402
699397554,5813056423
699397554,884635896
699397554,1008663678
699397554,1068364006
699397554,5812983878
699397554,793815358
699397554,669325882
699397554,977045758
699397554,1008759880
699397554,578621125
699397554,634236922
699397554,1468635219
699397554,1129150692
699397554,1222195226
699397554,946339109
699397554,5813069767
699397554,1006366928
699397554,821193443
699397554,5813078571
699397554,5813058376
699397554,5813087891
699397554,909756199
699397554,1036987921
699397554,851209002
699397554,1253230158
699397554,1050685061
699397554,1020608279
699397554,956518968
699397554,5813014904
699397554,732077752
699397554,1749434934
699397554,581004609
790305346,1221802845
790305346,1253510705
790305346,1344591038
790305346,1005952640
790305346,727225324
790305346,1161459105
790305346,1251802055
790305346,1005252630
790305346,5813011119
790305346,977628790
790305346,1130156970
790305346,739256609
790305346,484825371
790305346,916655865
790305346,1221918930
790305346,486194398
790305346,764131610
790305346,1158018199
790305346,1252160243
790305346,1221837020
790305346,576566621
790305346,5813055749
790305346,5813056054
790305346,700792608
790305346,1283867659
790305346,696233299
790305346,1254931072
790305346,943874210
790305346,5813021574
790305346,730717696
790305346,1283868229
790305346,548993536
790305346,5813063829
790305346,1008680614
790305346,483337285
790305346,1220412108
790305346,673758836
790305346,942730172
790305346,1192723421
790305346,1068441202
790305346,1252836874
790305346,1376333614
790305346,479260891
790305346,704880200
790305346,1161117856
790305346,1007895015
790305346,759685279
790305346,1283872218
790305346,1189706008
790305346,1099964441
790305346,915179102
790305346,946495259
790305346,1283173461
790305346,1069965440
790305346,543062097
790305346,5812987497
1221837020,976964834
1221837020,1005952640
1221837020,914203527
1221837020,1037750917
1221837020,1005252630
1221837020,5813011119
1221837020,484825371
1221837020,672598344
1221837020,1164131530
1221837020,5813020382
1221837020,1158018199
1221837020,518329528
1221837020,1252160243
1221837020,643393688
1221837020,543441466
1221837020,1188004374
1221837020,1283867659
1221837020,943874210
1221837020,673758836
1221837020,576825965
1221837020,758990648
1221837020,5813026785
1221837020,1192723421
1221837020,1068441202
1221837020,909756199
1221837020,851114700
1221837020,945894581
1221837020,5813070569
1221837020,666572081
1221837020,1034250235
1221837020,5901200623
1221837020,1566618339
1221837020,1099964441
1221837020,575664331
1221837020,736860990
1221837020,882487140
1221837020,581004609
1222519065,1098776577
1222519065,1099748830
1222519065,727225324
1222519065,853173648
1222519065,703106626
1222519065,1221918930
1222519065,1378785906
1222519065,1099022750
1222519065,1283867659
1222519065,643401816
1222519065,673758836
1222519065,1006967204
1222519065,5813083325
1222519065,576825965
1222519065,858812398
1222519065,1283872218
1222519065,734814622
1222519065,1566618339
1222519065,5813014904
1222519065,729815858
1222519065,736860990
1222519065,860905614
1222519065,1906663957
1005953129,1004337514
1005953129,5813014249
1005953129,1098776577
1005953129,1221802845
1005953129,1068039476
1005953129,1099748830
1005953129,760026626
1005953129,727225324
1005953129,853173648
1005953129,1251802055
1005953129,603167111
1005953129,5813057402
1005953129,1005252630
1005953129,915549815
1005953129,1068364006
1005953129,5812983878
1005953129,793815358
1005953129,977045758
1005953129,1192848260
1005953129,945647730
1005953129,975560497
1005953129,642720054
1005953129,643393688
1005953129,634236922
1005953129,1099022750
1005953129,702506641
1005953129,1069693466
1005953129,1129150692
1005953129,1222195226
1005953129,946339109
1005953129,5813069767
1005953129,1006366928
1005953129,763220810
1005953129,1160466122
1005953129,5813078571
1005953129,1008680614
1005953129,5813026936
1005953129,1069041192
1005953129,5813058376
1005953129,1192723421
1005953129,909756199
1005953129,727713068
1005953129,511685969
1005953129,420325753
1005953129,479260891
1005953129,1251810403
1005953129,1158385516
1005953129,972175754
1005953129,5813014904
821340054,5813061112
821340054,5901196109
821340054,5813014249
821340054,5813057105
821340054,1345048347
821340054,1068039476
821340054,1065284812
821340054,853173648
821340054,1251802055
821340054,1005252630
821340054,5813011119
821340054,1221918930
821340054,977598865
821340054,486194398
821340054,762111368
821340054,5812982885
821340054,1127924395
821340054,1378785906
821340054,790305346
821340054,1252160243
821340054,1221837020
821340054,604510524
821340054,576566621
821340054,703179782
821340054,1188004374
821340054,1283867659
821340054,1160466122
821340054,1132030694
821340054,1314906961
821340054,947590512
821340054,548993536
821340054,1257543693
821340054,950229431
821340054,5813026936
821340054,673776769
821340054,673758836
821340054,792040520
821340054,5813022375
821340054,5813058376
821340054,576825965
821340054,942730172
821340054,978392510
821340054,1192723421
821340054,511685969
821340054,1036987921
821340054,823058891
821340054,1007895015
821340054,1346279024
821340054,5901200623
821340054,1251810403
821340054,1158385516
821340054,1283872218
821340054,1069352248
821340054,821686394
821340054,5813041149
821340054,1378251040
821340054,5813079177
821340054,701923413
821340054,823063281
821340054,5813020601
821340054,5812981058
821340054,736860990
821340054,5813023453
821340054,5813050455
821340054,1041666949
642720054,700792608
643393688,5813023260
643393688,5813078621
643393688,1004337514
643393688,1068302710
643393688,1098776577
643393688,1221802845
643393688,1037328706
643393688,1068039476
643393688,1099748830
643393688,821703262
643393688,1005952640
643393688,852479643
643393688,914203527
643393688,853173648
643393688,1251802055
643393688,884636075
643393688,1037750917
643393688,5813022738
643393688,1005252630
643393688,1325138112
643393688,915549815
643393688,977628790
643393688,1068364006
643393688,5812983878
643393688,1534270924
643393688,1038070642
643393688,1130156970
643393688,793815358
643393688,667279709
643393688,5813040779
643393688,669325882
643393688,977045758
643393688,515152792
643393688,1222592470
643393688,512411321
643393688,883514695
643393688,5813054096
643393688,762111368
643393688,1129755551
643393688,764131610
643393688,1192848260
643393688,1099800130
643393688,945647730
643393688,5812982885
643393688,975560497
643393688,5901217908
643393688,1222519065
643393688,1005953129
643393688,642720054
643393688,883163764
643393688,604510524
643393688,914298735
643393688,945237807
643393688,5813069015
643393688,1377002848
643393688,702506641
643393688,632570417
643393688,1561925676
643393688,1188004374
643393688,1222195226
643393688,1254931072
643393688,943874210
643393688,1314906961
643393688,1348312221
643393688,707116522
643393688,821193443
643393688,947590512
643393688,822911647
643393688,1284675398
643393688,730717696
643393688,822907387
643393688,1069351982
643393688,1008680614
643393688,1201296549
643393688,1220412108
643393688,5813026936
643393688,1006967204
643393688,1468359247
643393688,5813078629
643393688,5813022375
643393688,1007640554
643393688,5813083325
643393688,5813058236
643393688,1069002537
643393688,791527493
643393688,763116811
643393688,758990648
643393688,1192723421
643393688,1068441202
643393688,1252836874
643393688,5813123584
643393688,727713068
643393688,851114700
643393688,511685969
643393688,479260891
643393688,799521639
643393688,1036987921
643393688,5813070569
643393688,1161117856
643393688,851106245
643393688,882235460
643393688,1034250235
643393688,760733648
643393688,1158385516
643393688,1069352248
643393688,791039731
643393688,1190417843
643393688,644425543
643393688,972175754
643393688,1222928995
643393688,821418392
643393688,731180030
643393688,787421325
643393688,1284338898
643393688,1284338822
643393688,945523774
643393688,706473389
643393688,356913605
643393688,1749434934
643393688,769195048
643393688,882487140
643393688,730013818
643393688,800929667
643393688,581004609
643393688,860905614
643393688,1314342109
643393688,1468346629
643393688,5813022337
883163764,1098776577
883163764,1068039476
883163764,760026626
883163764,1251802055
883163764,1037750917
883163764,5812983878
883163764,1130156970
883163764,5813040779
883163764,977045758
883163764,1222592470
883163764,512411321
883163764,883514695
883163764,5813054096
883163764,764131610
883163764,1222519065
883163764,1005953129
883163764,642720054
883163764,643393688
883163764,1099048104
883163764,794458695
883163764,1099022750
883163764,914298735
883163764,945237807
883163764,702506641
883163764,1188004374
883163764,763220810
883163764,707116522
883163764,821193443
883163764,1284675398
883163764,1006967204
883163764,1069041192
883163764,1252927798
883163764,5813083325
883163764,1254931127
883163764,1192723421
883163764,727713068
883163764,666572081
883163764,1222928995
883163764,821418392
883163764,5813014904
883163764,882487140
883163764,800929667
883163764,860905614
634236922,730843584
634236922,1098776577
634236922,1068039476
634236922,1099748830
634236922,821703262
634236922,882144985
634236922,976964834
634236922,760026626
634236922,727225324
634236922,695922355
634236922,852479643
634236922,853173648
634236922,603167111
634236922,5813057402
634236922,5813056423
634236922,1068364006
634236922,793815358
634236922,739256609
634236922,977045758
634236922,672598344
634236922,578621125
634236922,883121695
634236922,699397554
634236922,1005953129
634236922,945237807
634236922,1129150692
634236922,1222195226
634236922,946339109
634236922,821193443
634236922,5813078571
634236922,1006967204
634236922,5813087891
634236922,1069002537
634236922,791527493
634236922,763116811
634236922,917691380
634236922,851209002
634236922,1020608279
634236922,956518968
634236922,5813079177
634236922,5813014904
634236922,787421325
634236922,5813094683
634236922,5812990956
1065695186,1068302710
1065695186,5813056423
1065695186,884635896
1065695186,5813022738
1065695186,915549815
1065695186,5812983878
1065695186,855526852
1065695186,5813040779
1065695186,977045758
1065695186,1008759880
1065695186,1160752265
1065695186,1192848260
1065695186,675490204
1065695186,912601209
1065695186,1378785906
1065695186,1005953129
1065695186,643393688
1065695186,1501392572
1065695186,945237807
1065695186,702506641
1065695186,1348312221
1065695186,821193443
1065695186,822070896
1065695186,947590512
1065695186,5813078571
1065695186,1284675398
1065695186,643401816
1065695186,1006967204
1065695186,1007640554
1065695186,1069002537
1065695186,791527493
1065695186,917691380
1065695186,1069352248
1065695186,644425543
1065695186,418970154
1099048104,5813078621
1099048104,5813014249
1099048104,1098776577
1099048104,1037328706
1099048104,884636075
1099048104,884635896
1099048104,1005252630
1099048104,915549815
1099048104,1068364006
1099048104,1130156970
1099048104,5813040779
1099048104,977045758
1099048104,883514695
1099048104,5813054096
1099048104,5901217908
1099048104,1252160243
1099048104,1005953129
1099048104,643393688
1099048104,883163764
1099048104,604510524
1099048104,794458695
1099048104,1099022750
1099048104,914298735
1099048104,945237807
1099048104,5813055749
1099048104,5813069015
1099048104,702506641
1099048104,632570417
1099048104,1069693466
1099048104,1188004374
1099048104,1222195226
1099048104,1348312221
1099048104,707116522
1099048104,821193443
1099048104,1284675398
1099048104,730717696
1099048104,1006967204
1099048104,5813078629
1099048104,977413163
1099048104,5813022375
1099048104,5813058236
1099048104,1069002537
1099048104,791527493
1099048104,758990648
1099048104,1192723421
1099048104,727713068
1099048104,851114700
1099048104,917691380
1099048104,5813070569
1099048104,1034250235
1099048104,1158385516
1099048104,1069352248
1099048104,791039731
1099048104,1189706008
1099048104,5813079177
1099048104,1222928995
1099048104,5812981058
1099048104,736860990
1099048104,1284338822
1099048104,356913605
5813049102,5813078621
5813049102,1068302710
5813049102,1098776577
5813049102,1037328706
5813049102,1068039476
5813049102,1096315576
5813049102,852479643
5813049102,5813056423
5813049102,884636075
5813049102,884635896
5813049102,1037750917
5813049102,1325138112
5813049102,1223200775
5813049102,1068364006
5813049102,1534270924
5813049102,1130156970
5813049102,1191315642
5813049102,793815358
5813049102,667279709
5813049102,855526852
5813049102,5813040779
5813049102,669325882
5813049102,977045758
5813049102,512411321
5813049102,672598344
5813049102,883514695
5813049102,5813054096
5813049102,5812982885
5813049102,5901217908
5813049102,1005953129
5813049102,642720054
5813049102,643393688
5813049102,945237807
5813049102,5813069015
5813049102,703179782
5813049102,702506641
5813049102,632570417
5813049102,763220810
5813049102,821193443
5813049102,947590512
5813049102,730717696
5813049102,1006967204
5813049102,5813078629
5813049102,1254931127
5813049102,1376333614
5813049102,606703149
5813049102,704880200
5813049102,917691380
5813049102,882235460
5813049102,5901225755
5813049102,1069352248
5813049102,1190417843
5813049102,1065280423
5813049102,1222928995
5813049102,821418392
5813049102,356913605
604510524,5813078621
604510524,1037328706
604510524,1099748830
604510524,821703262
604510524,914203527
604510524,853173648
604510524,1251802055
604510524,5813056423
604510524,884636075
604510524,1037750917
604510524,1223200775
604510524,977628790
604510524,1130156970
604510524,667279709
604510524,855526852
604510524,5813040779
604510524,669325882
604510524,977045758
604510524,883514695
604510524,5813054096
604510524,945647730
604510524,5901217908
604510524,1222519065
604510524,1005953129
604510524,643393688
604510524,883163764
604510524,1099048104
604510524,5813049102
604510524,794458695
604510524,945237807
604510524,5813055749
604510524,5813069015
604510524,1377002848
604510524,702506641
604510524,632570417
604510524,1188004374
604510524,1254931072
604510524,943874210
604510524,1348312221
604510524,821193443
604510524,947590512
604510524,1284675398
604510524,822907387
604510524,1006967204
604510524,977413163
604510524,1069002537
604510524,758990648
604510524,1192723421
604510524,1068441202
604510524,727713068
604510524,479260891
604510524,945894581
604510524,704880200
604510524,851106245
604510524,328417092
604510524,1069352248
604510524,697316795
604510524,705558104
604510524,1284338898
604510524,1284338822
604510524,5813094683
604510524,356913605
576566621,5813078621
576566621,1004337514
576566621,1037328706
576566621,882144985
576566621,976964834
576566621,1161459105
576566621,852479643
576566621,914203527
576566621,853173648
576566621,5813057402
576566621,5813056423
576566621,1037750917
576566621,643398197
576566621,5813022738
576566621,977628790
576566621,739256609
576566621,484825371
576566621,1221918930
576566621,883514695
576566621,1164131530
576566621,5813054096
576566621,1158018199
576566621,912601209
576566621,883121695
576566621,790305346
576566621,642720054
576566621,643393688
576566621,1501392572
576566621,5813055749
576566621,703179782
576566621,700792608
576566621,632570417
576566621,763220810
576566621,1283867659
576566621,696233299
576566621,1314906961
576566621,1348312221
576566621,947590512
576566621,730717696
576566621,5812989296
576566621,1008680614
576566621,1252833634
576566621,950229431
576566621,5813063093
576566621,673758836
576566621,1252927798
576566621,1254931127
576566621,514837265
576566621,942730172
576566621,1252836874
576566621,1376333614
576566621,851114700
576566621,945894581
576566621,704880200
576566621,917691380
576566621,823058891
576566621,1161117856
576566621,1007895015
576566621,5901200623
576566621,1283872218
576566621,1189706008
576566621,1501811744
576566621,1566618339
576566621,915481348
576566621,5812986020
576566621,1347457658
576566621,736860990
576566621,1346296379
576566621,882487140
576566621,1283173461
576566621,581004609
852422685,1099748830
852422685,1065284812
852422685,5813056423
852422685,884636075
852422685,884635896
852422685,643398197
852422685,5813022738
852422685,915549815
852422685,977628790
852422685,1008663678
852422685,5812983878
852422685,1130156970
852422685,1191315642
852422685,484825371
852422685,667279709
852422685,486194398
852422685,883514695
852422685,5901217908
852422685,642720054
852422685,643393688
852422685,634236922
852422685,5813049102
852422685,604510524
852422685,576566621
852422685,945237807
852422685,702506641
852422685,632570417
852422685,763220810
852422685,1254931072
852422685,5813078571
852422685,730717696
852422685,1008680614
852422685,1252833634
852422685,1006967204
852422685,1069041192
852422685,5813087891
852422685,942730172
852422685,763116811
852422685,758990648
852422685,727713068
852422685,704880200
852422685,1161117856
852422685,760733648
1501392572,5813061112
1501392572,1068302710
1501392572,5813014249
1501392572,1221802845
1501392572,1005952640
1501392572,852479643
1501392572,914203527
1501392572,1223200775
1501392572,916655865
1501392572,5813040779
1501392572,669325882
1501392572,883514695
1501392572,675447609
1501392572,1100085251
1501392572,1158018199
1501392572,5901217908
1501392572,912601209
1501392572,1065695186
1501392572,852422685
1501392572,945237807
1501392572,852763857
1501392572,730717696
1501392572,5813026936
1501392572,791527493
1501392572,851114700
1501392572,917691380
1501392572,674186774
794458695,5813078621
794458695,1098776577
794458695,1221802845
794458695,1037328706
794458695,882144985
794458695,1005952640
794458695,852479643
794458695,914203527
794458695,5813056423
794458695,884636075
794458695,1037750917
794458695,643398197
794458695,1005252630
794458695,1325138112
794458695,1068364006
794458695,1534270924
794458695,1130156970
794458695,667279709
794458695,915188031
794458695,5813040779
794458695,977045758
794458695,1222592470
794458695,672598344
794458695,883514695
794458695,5813054096
794458695,1129755551
794458695,764131610
794458695,1099800130
794458695,5901217908
794458695,1222519065
794458695,1005953129
794458695,642720054
794458695,643393688
794458695,1099048104
794458695,5813049102
794458695,604510524
794458695,1099022750
794458695,914298735
794458695,945237807
794458695,5813055749
794458695,5813069015
794458695,1377002848
794458695,703179782
794458695,702506641
794458695,632570417
794458695,1129150692
794458695,1188004374
794458695,763220810
794458695,943874210
794458695,1348312221
794458695,707116522
794458695,821193443
794458695,947590512
794458695,822911647
794458695,1284675398
794458695,822907387
794458695,670353202
794458695,1006967204
794458695,977413163
794458695,5813022375
794458695,5813083325
794458695,514837265
794458695,1068441202
794458695,727713068
794458695,606703149
794458695,479260891
794458695,799521639
794458695,917691380
794458695,1036987921
794458695,1161117856
794458695,851106245
794458695,667603691
794458695,1253230158
794458695,760733648
794458695,1158385516
794458695,5813079177
794458695,1222928995
794458695,1099964441
794458695,821418392
794458695,1284338898
794458695,1284338822
794458695,356913605
794458695,769195048
794458695,882487140
794458695,860905614
543441466,5813078621
543441466,1068302710
543441466,1037328706
543441466,1068039476
543441466,1099748830
543441466,760026626
543441466,1005952640
543441466,727225324
543441466,695922355
543441466,852479643
543441466,914203527
543441466,853173648
543441466,1037750917
543441466,1005252630
543441466,1068364006
543441466,764131610
543441466,5812982885
543441466,1158018199
543441466,518329528
543441466,883121695
543441466,1005953129
543441466,642720054
543441466,643393688
543441466,576566621
543441466,5813055749
543441466,702506641
543441466,1188004374
543441466,822911647
543441466,1069351982
543441466,1006967204
543441466,5813058376
543441466,763116811
543441466,758990648
543441466,5813026785
543441466,5813123584
543441466,1376333614
543441466,727713068
543441466,851114700
543441466,606703149
543441466,638964662
543441466,420325753
543441466,479260891
543441466,945894581
543441466,794256078
543441466,917691380
543441466,1036987921
543441466,5813070569
543441466,1007895015
543441466,882235460
543441466,5813062552
543441466,759685279
543441466,1251810403
543441466,5901225755
543441466,1189706008
543441466,5812986020
543441466,672840346
543441466,882487140
543441466,581004609
1099022750,1221802845
1099022750,1099748830
1099022750,1005952640
1099022750,695922355
1099022750,853173648
1099022750,1251802055
1099022750,5813057402
1099022750,5813056423
1099022750,884635896
1099022750,1037750917
1099022750,643398197
1099022750,5813022738
1099022750,1005252630
1099022750,915549815
1099022750,1068364006
1099022750,5812983878
1099022750,1038070642
1099022750,1191315642
1099022750,793815358
1099022750,915188031
1099022750,5813040779
1099022750,669325882
1099022750,977045758
1099022750,512411321
1099022750,883514695
1099022750,578621125
1099022750,5813054096
1099022750,1129755551
1099022750,705234668
1099022750,1099800130
1099022750,1100085251
1099022750,1285343852
1099022750,5812982885
1099022750,975560497
1099022750,5901217908
1099022750,1005953129
1099022750,643393688
1099022750,883163764
1099022750,794458695
1099022750,1468635219
1099022750,945237807
1099022750,702506641
1099022750,1188004374
1099022750,946339109
1099022750,763220810
1099022750,1254931072
1099022750,707116522
1099022750,821193443
1099022750,947590512
1099022750,1284675398
1099022750,1252833634
1099022750,1006967204
1099022750,1069041192
1099022750,1067624828
1099022750,5813022375
1099022750,1007640554
1099022750,1252927798
1099022750,1254931127
1099022750,5813088784
1099022750,1069002537
1099022750,1190729123
1099022750,1192723421
1099022750,1068441202
1099022750,851106245
1099022750,882235460
1099022750,1069352248
1099022750,1189706008
1099022750,972175754
1099022750,1065280423
1099022750,1222928995
1099022750,5813014904
1099022750,882487140
1099022750,5812990956
1099022750,5813016796
1099022750,1468346629
914298735,5813078621
914298735,5901196109
914298735,5813057105
914298735,1098776577
914298735,1221802845
914298735,1037328706
914298735,760026626
914298735,1005952640
914298735,695922355
914298735,852479643
914298735,1037750917
914298735,5813022738
914298735,1005252630
914298735,915549815
914298735,977628790
914298735,1068364006
914298735,1130156970
914298735,5813040779
914298735,977045758
914298735,883514695
914298735,5813054096
914298735,1129755551
914298735,5901217908
914298735,518329528
914298735,790305346
914298735,1221837020
914298735,1005953129
914298735,642720054
914298735,643393688
914298735,883163764
914298735,1099048104
914298735,543441466
914298735,945237807
914298735,5813069015
914298735,702506641
914298735,5813035703
914298735,632570417
914298735,1069693466
914298735,1188004374
914298735,763220810
914298735,943874210
914298735,1348312221
914298735,821193443
914298735,947590512
914298735,822911647
914298735,1284675398
914298735,1069351982
914298735,1008680614
914298735,1006967204
914298735,5813078629
914298735,1252927798
914298735,5813083325
914298735,1254931127
914298735,758990648
914298735,1192723421
914298735,1068441202
914298735,5813123584
914298735,909756199
914298735,5813063915
914298735,1376333614
914298735,851114700
914298735,479260891
914298735,799521639
914298735,704880200
914298735,917691380
914298735,1036987921
914298735,1161117856
914298735,882235460
914298735,5813061114
914298735,1034250235
914298735,5901200623
914298735,1069352248
914298735,1189706008
914298735,1314216624
914298735,1222928995
914298735,5812986020
914298735,1099964441
914298735,821418392
914298735,731180030
914298735,787421325
914298735,5813057033
914298735,5813020601
914298735,672840346
914298735,736860990
914298735,1906663957
1468635219,1098776577
1468635219,1221802845
1468635219,1068039476
1468635219,1099748830
1468635219,914203527
1468635219,5813057402
1468635219,5812983878
1468635219,667279709
1468635219,915188031
1468635219,855526852
1468635219,5813040779
1468635219,672598344
1468635219,1008759880
1468635219,578621125
1468635219,675447609
1468635219,1192848260
1468635219,1100085251
1468635219,823913632
1468635219,675490204
1468635219,699397554
1468635219,790305346
1468635219,643393688
1468635219,634236922
1468635219,1065695186
1468635219,852422685
1468635219,945237807
1468635219,643060819
1468635219,702506641
1468635219,822070896
1468635219,1346645554
1468635219,763116811
1468635219,917691380
1468635219,760733648
1468635219,956518968
1468635219,644425543
1468635219,821418392
1468635219,5813014904
1468635219,945523774
1468635219,945527623
1468635219,5813094683
1468635219,1749434934
1468635219,1314342109
945237807,915549815
945237807,793815358
945237807,699397554
945237807,634236922
945237807,1501392572
945237807,543441466
945237807,702506641
945237807,821193443
945237807,511685969
945237807,638964662
945237807,1222928995
945237807,5812990956
5813055749,5901196109
5813055749,603167111
5813055749,1068364006
5813055749,669325882
5813055749,1222592470
5813055749,643393688
5813055749,543441466
5813055749,702506641
5813055749,5813035703
5813055749,1069693466
5813055749,1254931072
5813055749,943874210
5813055749,822907387
5813055749,1069351982
5813055749,670353202
5813055749,5813078629
5813055749,1069002537
5813055749,758990648
5813055749,5813123584
5813055749,909756199
5813055749,1376333614
5813055749,606703149
5813055749,420325753
5813055749,1036987921
5813055749,851209002
5813055749,1034250235
5813055749,328417092
5813055749,1314216624
5813055749,787421325
5813055749,1222855676
5813055749,913835893
5813056054,5813061112
5813056054,1096315576
5813056054,1253510705
5813056054,976964834
5813056054,1065284812
5813056054,1161459105
5813056054,853173648
5813056054,1005252630
5813056054,5812983878
5813056054,1221918930
5813056054,977598865
5813056054,762111368
5813056054,883121695
5813056054,643393688
5813056054,1160466122
5813056054,943874210
5813056054,1283868229
5813056054,1069351982
5813056054,670353202
5813056054,673758836
5813056054,5813078629
5813056054,5813022375
5813056054,5813058376
5813056054,514837265
5813056054,942730172
5813056054,978392510
5813056054,758990648
5813056054,1068441202
5813056054,909756199
5813056054,5813070569
5813056054,1007895015
5813056054,1346279024
5813056054,1034250235
5813056054,1251810403
5813056054,1158385516
5813056054,1189706008
5813056054,1877667406
5813056054,1190417843
5813056054,972175754
5813056054,418970154
5813056054,915481348
5813056054,1065280423
5813056054,1099964441
5813056054,5812981058
5813056054,821344462
5813056054,356913605
5813056054,5812990956
5813056054,1906663957
5813069015,643398197
5813069015,1068364006
5813069015,883514695
5813069015,705234668
5813069015,5901217908
5813069015,1005953129
5813069015,643393688
5813069015,702506641
5813069015,1006967204
5813069015,1252927798
5813069015,5813087891
5813069015,5813058236
5813069015,5813070569
5813069015,1284338822
1377002848,5813061112
1377002848,5813078621
1377002848,5813014249
1377002848,1098776577
1377002848,1221802845
1377002848,1099748830
1377002848,727225324
1377002848,695922355
1377002848,853173648
1377002848,1251802055
1377002848,603167111
1377002848,5813057402
1377002848,1037750917
1377002848,643398197
1377002848,1068364006
1377002848,1130156970
1377002848,793815358
1377002848,5813040779
1377002848,669325882
1377002848,977045758
1377002848,1222592470
1377002848,512411321
1377002848,883514695
1377002848,5813054096
1377002848,1129755551
1377002848,1160752265
1377002848,1529064303
1377002848,1192848260
1377002848,1099800130
1377002848,5812982885
1377002848,975560497
1377002848,823913632
1377002848,5901217908
1377002848,518329528
1377002848,675490204
1377002848,1005953129
1377002848,642720054
1377002848,643393688
1377002848,883163764
1377002848,604510524
1377002848,576566621
1377002848,794458695
1377002848,1099022750
1377002848,914298735
1377002848,945237807
1377002848,702506641
1377002848,5813035703
1377002848,1188004374
1377002848,946339109
1377002848,763220810
1377002848,1348312221
1377002848,707116522
1377002848,821193443
1377002848,947590512
1377002848,852763857
1377002848,1284675398
1377002848,1069351982
1377002848,1220412108
1377002848,1006967204
1377002848,1468359247
1377002848,1069041192
1377002848,5813078629
1377002848,1346645554
1377002848,1067624828
1377002848,5813022375
1377002848,1007640554
1377002848,5813088784
1377002848,1069002537
1377002848,1190729123
1377002848,1192723421
1377002848,727713068
1377002848,704880200
1377002848,5813062552
1377002848,760733648
1377002848,5901225755
1377002848,1158385516
1377002848,1069352248
1377002848,1189706008
1377002848,972175754
1377002848,5813079177
1377002848,944849628
1377002848,1222928995
1377002848,1716625816
1377002848,5813133450
1377002848,5813014904
1377002848,1284338898
1377002848,1284338822
1377002848,945523774
1377002848,945527623
1377002848,800929667
1377002848,581004609
1377002848,5813016796
1377002848,1468346629
643060819,5813078621
643060819,1221802845
643060819,821703262
643060819,5813057402
643060819,884636075
643060819,703106626
643060819,1325138112
643060819,1223200775
643060819,915549815
643060819,977628790
643060819,1038070642
643060819,793815358
643060819,667279709
643060819,915188031
643060819,5813040779
643060819,512411321
643060819,1008759880
643060819,883514695
643060819,5813054096
643060819,5813020382
643060819,1285343852
643060819,945647730
643060819,823913632
643060819,5901217908
643060819,1005953129
643060819,642720054
643060819,643393688
643060819,1501392572
643060819,794458695
643060819,945237807
643060819,763220810
643060819,822070896
643060819,730717696
643060819,643401816
643060819,1006967204
643060819,1007640554
643060819,1253230158
643060819,760733648
643060819,488922181
703179782,5813078621
703179782,1004337514
703179782,1096315576
703179782,1065284812
703179782,852479643
703179782,914203527
703179782,1251802055
703179782,603167111
703179782,5813056423
703179782,1005252630
703179782,915549815
703179782,1130156970
703179782,1191315642
703179782,793815358
703179782,1222592470
703179782,977598865
703179782,1129755551
703179782,1160752265
703179782,5812982885
703179782,912601209
703179782,642720054
703179782,1065695186
703179782,1099048104
703179782,914298735
703179782,5813069015
703179782,702506641
703179782,632570417
703179782,1006366928
703179782,1314906961
703179782,5813078571
703179782,730717696
703179782,5812989296
703179782,822907387
703179782,950229431
703179782,5813022375
703179782,5813058376
703179782,1252927798
703179782,5813083325
703179782,5813087891
703179782,1069002537
703179782,791527493
703179782,763116811
703179782,1192723421
703179782,1068441202
703179782,1376333614
703179782,727713068
703179782,851114700
703179782,704880200
703179782,917691380
703179782,5813070569
703179782,1346279024
703179782,1034250235
703179782,1251810403
703179782,5901225755
703179782,1158385516
703179782,1190417843
703179782,972175754
703179782,5813079177
703179782,1065280423
703179782,5812981058
703179782,356913605
700792608,5813078621
700792608,1004337514
700792608,1037328706
700792608,976964834
700792608,760026626
700792608,1065284812
700792608,695922355
700792608,1161459105
700792608,852479643
700792608,914203527
700792608,5813056423
700792608,1037750917
700792608,643398197
700792608,5813011119
700792608,977628790
700792608,484825371
700792608,916655865
700792608,945647730
700792608,1158018199
700792608,790305346
700792608,642720054
700792608,643393688
700792608,576566621
700792608,5813055749
700792608,5813056054
700792608,703179782
700792608,632570417
700792608,763220810
700792608,1283867659
700792608,696233299
700792608,1254931072
700792608,1132030694
700792608,1314906961
700792608,1348312221
700792608,730717696
700792608,548993536
700792608,5813063829
700792608,670353202
700792608,946667252
700792608,1008680614
700792608,1252833634
700792608,5813058376
700792608,1252927798
700792608,1254931127
700792608,5813087891
700792608,1252836874
700792608,1376333614
700792608,704880200
700792608,917691380
700792608,5813070569
700792608,823058891
700792608,698223800
700792608,1161117856
700792608,1007895015
700792608,1346279024
700792608,1283872218
700792608,1189706008
700792608,1501811744
700792608,418970154
700792608,5812986020
700792608,1347457658
702506641,5813078621
702506641,1068302710
702506641,5813014249
702506641,1098776577
702506641,1221802845
702506641,1037328706
702506641,1068039476
702506641,1099748830
702506641,1005952640
702506641,695922355
702506641,1251802055
702506641,884636075
702506641,884635896
702506641,5813022738
702506641,1325138112
702506641,977628790
702506641,1008663678
702506641,1068364006
702506641,5812983878
702506641,1534270924
702506641,1130156970
702506641,667279709
702506641,915188031
702506641,5813040779
